conchi_gonzalez;2017-07-19 19:05;0;2;"Money! Yes Dirty MONEY. Thats All Folks. # Manafort # trump # ivanka # russia # spies # trumptower # democracy # healtinsurance # obamacare. pic.twitter.com/yPXI4Fo2Ha";;;# # # # # # # # #;"887810745806835714";https://twitter.com/conchi_gonzalez/status/887810745806835714;0
TopTwts;2017-07-19 18:21;0;0;"RT CNNMoney: BREAKING: GOP repeal of Obamacare without replacement would leave 32 million more uninsured by 2026, … http://cnnmon.ie/2tIs5ig";;;;"887799592045207553";https://twitter.com/TopTwts/status/887799592045207553;1
CTgeeke;2017-07-24 15:46;0;0;"@ realDonaldTrump As you know, it's not Obamacare it's the medical field with big pharma at the top that cause these families woes!";;@;;"889572476535148544";https://twitter.com/CTgeeke/status/889572476535148544;-1
mindan62;2017-07-23 21:18;0;0;"TRUMP LIED TO GET ELECTED POTUS HE HAD NO INTENTION AND DON'T KNOW HOW TO CARRY OUT HIS TREATS ON OBAMACARE HE IS A LIER";;;;"889293686789607425";https://twitter.com/mindan62/status/889293686789607425;-1
SrAppugliese;2017-07-20 19:54;0;0;"Dems and Rep both should be put on Obamacare with US Taxpayers no longer footing their medical care. Then you d see a passed healthcare bill";;;;"888185493455851520";https://twitter.com/SrAppugliese/status/888185493455851520;-1
nickdanupe;2017-07-24 08:47;0;0;"Republicans' push to roll back Obamacare faces crucial test - Reuters https://apple.news/A481OOBzURyCLECPov0i2oQ …";;;;"889467050980200448";https://twitter.com/nickdanupe/status/889467050980200448;0
ynotgolfguy;2017-07-19 21:56;0;0;"So what? I can't afford to insure myself and 40 losers. I know longer have the option to save for Med Ins. Dump Obamacare. give me options. https://twitter.com/aiiamericangiri/status/887790617635540994 …";;;;"887853580694073344";https://twitter.com/ynotgolfguy/status/887853580694073344;1
ekoreen;2017-07-21 11:07;3;6;"“I can’t even remember why I opposed it,” someone said of “Obamacare.” https://www.nytimes.com/2017/07/20/health/affordable-care-act-repeal-popularity-doylestown-pennsylvania.html …";;;;"888415106593378307";https://twitter.com/ekoreen/status/888415106593378307;1
ggeett37aaa;2017-07-23 09:46;1;2;"MT @ MooreSenate: McConnell Senate GOP don't hoodwink us into thinking Obamacare will be repealed https://twitter.com/MooreSenate/status/878003346514358274/photo/1pic.twitter.com/81lxU9kokw # MooreSenate # PJNET";;@;# #;"889119593519697921";https://twitter.com/ggeett37aaa/status/889119593519697921;-1
Jmacliberty;2017-07-19 17:42;0;0;"CBO estimates 32 million more uninsured in a decade with Obamacare repeal - ABC News http://abcnews.go.com/Politics/cbo-estimates-32-million-uninsured-decade-obamacare-repeal/story?id=48732539 … (via @ ABC)";;@;;"887789700819431424";https://twitter.com/Jmacliberty/status/887789700819431424;1
JackHokie;2017-07-20 14:47;2;2;". @ BillCassidy, abandon repeal. Reject the administration's # Obamacare sabotage, and let's find bipartisan solutions.";;@;#;"888108138792013826";https://twitter.com/JackHokie/status/888108138792013826;1
SummerMcGraw25;2017-07-21 02:59;0;0;"Just 13% of Americans Support the GOP’s Latest Obamacare Repeal Plan http://ift.tt/2vq6gpA";;;;"888292440997675008";https://twitter.com/SummerMcGraw25/status/888292440997675008;1
MrTodayDeal;2017-07-20 08:25;0;0;"Obamacare defeats Donald Trump | Nigerian Pilot: Nigerian Newspaper - https://www.newsnigeriatoday.com/obamacare-defeats-donald-trump-nigerian-pilot-nigerian-newspaper/ …pic.twitter.com/C8E5OlZciF";;;;"888012104325779456";https://twitter.com/MrTodayDeal/status/888012104325779456;1
Thomasjwhitmore;2017-07-21 12:02;3;2;"Mr Prez @ realDonaldTrump wanna get # Repeal # Replace done U gotta lite a # Fire under Congress ass-Revoke EO exempting from # Obamacare # MAGA";;@;# # # # #;"888429078260457472";https://twitter.com/Thomasjwhitmore/status/888429078260457472;-1
markmitchell55;2017-07-23 21:27;0;0;"@ realDonaldTrump Trumpo you don't have to criticize Obama care anymore because we got it we understand so move forward OK";;@;;"889295879575830528";https://twitter.com/markmitchell55/status/889295879575830528;1
GregBlonder;2017-07-20 09:54;0;0;"@ realDonaldTrump The elephant in the room- if you undermine # obamacare, you own its failure. No where to hide… pic.twitter.com/dfihCCKJnJ";;@;#;"888034487396950016";https://twitter.com/GregBlonder/status/888034487396950016;1
Harlokee;2017-07-21 06:47;0;0;". @ SenDeanHeller, abandon repeal. Reject the administration's # Obamacare sabotage, and let's find bipartisan solutions.";;@;#;"888349644463497216";https://twitter.com/Harlokee/status/888349644463497216;1
Dab7One;2017-07-19 21:47;0;0;"OBAMACare failed so # SinglePayer is the new OBAMACare! Give Government Full Control if your Health!! # guninmouth";;;# #;"887851454890995712";https://twitter.com/Dab7One/status/887851454890995712;-1
d_fucile;2017-07-20 22:30;0;0;"Rep. Tom Garrett Announces Intent to File Discharge Petition on Obamacare Repeal - Breitbart http://bit.ly/2vEmZoF";;;;"888224731471765504";https://twitter.com/d_fucile/status/888224731471765504;-1
smarthere;2017-07-21 05:05;0;0;""Obamacare Included Republican Ideas, but the G.O.P. Health Plan Has Left Democrats Out" by AUDREY CARLSEN and HAE… http://ift.tt/2vqvDYp";;;;"888323974781861888";https://twitter.com/smarthere/status/888323974781861888;1
where_and_when;2017-07-24 18:51;0;0;"@ realdonaldtrump to 40k Boy Scouts (some as young as 10) @ 2017Jambo talking about "Horrible Obamacare" taking credit for the crowd. So sad.";;@ @;;"889618990422794242";https://twitter.com/where_and_when/status/889618990422794242;1
Spicoli1981;2017-07-21 08:11;0;0;"Ya # Obamacare is a success nevermind 300-400% increases in premiums and insurers dropping out hahahahahaha";;;#;"888370936109510656";https://twitter.com/Spicoli1981/status/888370936109510656;-1
KyloRepublican;2017-07-19 16:45;0;0;"Its NOT @ SenateMajLdr fault! Im not a fan of his and maybe he should step down for burying the wall but Obamacare is the moderates fault!";;@;;"887775497483984896";https://twitter.com/KyloRepublican/status/887775497483984896;-1
CHADMOHS;2017-07-20 21:29;0;0;"Donald Trump has managed to do something President Obama wasn't able to.......Trump has made Obamacare popular again! THANKS ORANGE MORON!";;;;"888209399730372608";https://twitter.com/CHADMOHS/status/888209399730372608;1
jfbTRUTH;2017-07-21 17:27;0;0;"Total Lie is to not admit ObamaCare is a Failed plan & that is why we are having this discussion now...Sadly only Corruption was used by DNC";;;;"888510660404838400";https://twitter.com/jfbTRUTH/status/888510660404838400;-1
LaurieLleclair;2017-07-24 18:38;12;25;"HIs followers don't know that ACA and Obamacare are the same. They think Obamacare is there to usurp ACA. That's a fact from a source.";;;;"889615685667704832";https://twitter.com/LaurieLleclair/status/889615685667704832;1
Istillwantapony;2017-07-19 17:41;0;0;"# ObamaCare https://twitter.com/eddiefastedh/status/887788028692791296 …";;;#;"887789419054366721";https://twitter.com/Istillwantapony/status/887789419054366721;1
MikeonfilmWI;2017-07-20 19:54;0;0;". @ JeffFlake, abandon repeal. Reject the administration's # Obamacare sabotage, and let's find bipartisan solutions.";;@;#;"888185279915360257";https://twitter.com/MikeonfilmWI/status/888185279915360257;1
MSimplifies;2017-07-20 08:55;0;0;"Why obama care is controversial? https://youtu.be/-IekOS0auRs";;;;"888019505091231745";https://twitter.com/MSimplifies/status/888019505091231745;1
PromisesDay1;2017-07-23 22:40;0;0;"Hello @ POTUS have you repealed Obamacare already? # Trump # MAGApic.twitter.com/G3FI1XDs05";;@;# #;"889314199968645122";https://twitter.com/PromisesDay1/status/889314199968645122;-1
VargasSolia;2017-07-21 13:03;0;0;"@ tweet WHY DO AMERICANS HAVE TO PAY FOR IMMIGRATION AND OTHER THAT COME IN TO THE UNITED STATES PAY FOR HEALTH CARE USE obamacare";;@;;"888444369048444928";https://twitter.com/VargasSolia/status/888444369048444928;-1
Ms_Wacko;2017-07-20 10:00;0;1;"yes, hoping his co-pay and deductibles aren't like the avg. american since Obamacare";;;;"888035899484844033";https://twitter.com/Ms_Wacko/status/888035899484844033;-1
mikem125;2017-07-23 15:15;0;0;"They all hated 'Obamacare'—until they found out how repealing it would affect them https://www.dailykos.com/story/2017/7/22/1682895/-They-All-Hated-Obamacare-Until-They-Found-Out-How-Repealing-It-Would-Affect-Them …";;;;"889202451852800000";https://twitter.com/mikem125/status/889202451852800000;1
FlatIronHot;2017-07-20 16:54;0;0;"Somebody Should Sue the Hell Out of Donald Trump If He Lets Obamacare Collapse http://nymag.com/daily/intelligencer/2017/07/somebody-should-sue-trump-if-he-lets-obamacare-collapse.html?utm_source=tw&utm_medium=s3&utm_campaign=sharebutton-b … via @ intelligencer";;@;;"888139987115548673";https://twitter.com/FlatIronHot/status/888139987115548673;1
jerrylanson;2017-07-19 20:27;0;0;"Mr. President. Read this Fox poll. Then back off. # obamacare # healthcare http://www.foxnews.com/politics/2017/07/19/fox-news-poll-74-percent-want-gop-to-reach-out-to-democrats-on-health-care.html …";;;# #;"887831251675107328";https://twitter.com/jerrylanson/status/887831251675107328;1
BirdGang_N_TN;2017-07-24 17:35;0;0;"@ realDonaldTrump said # Obamacare care ruined lives, so why are @ SenateGOP wanting to wait 2 yrs before the repeal to take effect? # Elections https://twitter.com/williamlegate/status/889594759773167616 …";;@ @;# #;"889599948513325056";https://twitter.com/BirdGang_N_TN/status/889599948513325056;-1
Sheila2me;2017-07-22 12:22;1;1;"I guess you missed that we are not going back to pre Obamacare. Not even close, bot.";;;;"888796343417876480";https://twitter.com/Sheila2me/status/888796343417876480;-1
Danazawa;2017-07-22 13:02;0;0;"Obamacare lives and will still be alive when you are rotting in jail.";;;;"888806556032262148";https://twitter.com/Danazawa/status/888806556032262148;1
workandachieve1;2017-07-23 17:47;0;0;"It's very sad that you told people you would build a wall and repeal Obama care and you are failing at both";;;;"889240646917271557";https://twitter.com/workandachieve1/status/889240646917271557;-1
TrumpsBane;2017-07-24 09:54;0;1;"The right thing to do is to drop the repeal fiasco and to bring all parties together to work on solutions to Obamacare's issues instead.";;;;"889484042663411712";https://twitter.com/TrumpsBane/status/889484042663411712;1
PenelopeDog;2017-07-24 19:27;0;0;"I think he has no idea how long ObamaCare has been around. I'm also pretty sure he has no idea what ObamaCare actually is.";;;;"889628131690246145";https://twitter.com/PenelopeDog/status/889628131690246145;1
font4842;2017-07-23 17:39;0;0;"Why Obamacare Must Be Repealed https://www.conservativedailynews.com/2017/07/obamacare-must-repealed/ … via @ CDNNow";;@;;"889238545667371008";https://twitter.com/font4842/status/889238545667371008;-1
OCNaNa2013;2017-07-22 08:31;0;0;"Repeal or repeal and replace or let Obamacare fail. Go back to free market. Why mess up everyone's healthcare for medicaid free b issue.";;;;"888738341713133568";https://twitter.com/OCNaNa2013/status/888738341713133568;-1
glory4454;2017-07-22 19:21;0;0;"Hey @ senrobportman, you voted 2 repeal ObamaCare in 2015. Not supporting the SAME BILL now is FRAUD. Keep your promise. # RepealObamaCare";;@;#;"888901817643540480";https://twitter.com/glory4454/status/888901817643540480;-1
bruceoja;2017-07-20 10:29;2;0;"YOU STILL OWN IT.. BUT YOU PROMISED TO FIX IT.. # RepealObamacare # RepealAndReplace # Obamacare @ SenateGOP @ SenMajLdr # TedCruz # MAGA # tcot pic.twitter.com/GCGR2zhtuQ";;@ @;# # # # # #;"888043094012084224";https://twitter.com/bruceoja/status/888043094012084224;-1
horowitz39;2017-07-22 17:59;244;364;"Correct. Now why didn't Republicans fight it that way. Obamacare is a socialist attack on individual freedom. https://twitter.com/RedNationRising/status/888505503386660865 …";;;;"888881224512491522";https://twitter.com/horowitz39/status/888881224512491522;-1
benbaca2015;2017-07-20 23:12;0;0;"saying obamacare is fine it is not hurting the middle class and this video was live so I was hoping to get a reaction from someone who was..";;;;"888235131995029505";https://twitter.com/benbaca2015/status/888235131995029505;1
indystar;2017-07-19 22:19;3;4;"CBO: Senate Republican Obamacare repeal plan would increase uninsured by 32 million in 2026 http://dlvr.it/PWxLtb pic.twitter.com/xTxWSfnotv";;;;"887859410894176256";https://twitter.com/indystar/status/887859410894176256;1
dennis_dammit;2017-07-24 05:17;0;0;"Crazy as when Obamacare was shoved down our throats. Wasn't it @NancyPelosi that said it had to be signed to find out what was in it?";;@NancyPelosi;;"889414348631945218";https://twitter.com/dennis_dammit/status/889414348631945218;-1
S_Cooper0404;2017-07-22 22:39;0;0;"@ MaxineWaters refuses to live in her own Congressional District, just like Democrats refuse to use their # Obamacare. Any guesses why? pic.twitter.com/ouX77iyrii";;@;#;"888951661791780864";https://twitter.com/S_Cooper0404/status/888951661791780864;-1
TheaGood;2017-07-20 15:59;1;0;"Why Aren’t Republicans Worried About Breaking Their Obamacare Promise? https://www.rushlimbaugh.com/daily/2017/07/20/why-arent-republicans-worried-about-breaking-their-obamacare-promise/ … via @ rushlimbaugh";;@;;"888126297871798276";https://twitter.com/TheaGood/status/888126297871798276;-1
ramaxe1965;2017-07-23 13:02;2;0;"Six Ways Trump is Trying to Make Sure Obamacare Fails http://www.thefiscaltimes.com/2017/07/23/Six-Ways-Trump-Trying-Make-Sure-Obamacare-Fails … @ realDonaldTrump Its Called Sedition https://www.law.cornell.edu/uscode/text/18/2384 …";;@;;"889168740490903553";https://twitter.com/ramaxe1965/status/889168740490903553;-1
Primal_Digest;2017-07-21 21:52;2;2;"@ spennington33 Just 13% of Americans Support the GOP's Latest Obamacare Repeal Plan http://pri.ml/-ze2JR1j  via timepic.twitter.com/pzSM2VVSBa";;@;;"888577483997462528";https://twitter.com/Primal_Digest/status/888577483997462528;1
fredrik_liback;2017-07-23 16:04;0;0;"McConnell's last-ditch Obamacare strategy - POLITICO http://www.politico.com/story/2017/07/22/mitch-mcconnell-obamacare-repeal-strategy-240831 …";;;;"889214757177352192";https://twitter.com/fredrik_liback/status/889214757177352192;1
UniteBlue;2017-07-19 18:35;25;12;"CBO estimates that repealing Obamacare with no replacement would take away insurance from 32 million Americans, premiums increase 100% https://twitter.com/USCBOcostest/status/887782871792054274 …";;;;"887802996373032960";https://twitter.com/UniteBlue/status/887802996373032960;1
polavenger;2017-07-21 21:43;0;0;"I believe finance and insurance are lagging behind in part due to Obamacare. We need a full repeal. http://www.cnsnews.com/news/article/terence-p-jeffrey/boom-mining-216-q1-construction-56-manufacturing-47-bust-finance-and …";;;;"888575203269263360";https://twitter.com/polavenger/status/888575203269263360;-1
prumancik;2017-07-20 16:28;0;1;". @ SenRobPortman, abandon repeal. Reject the administration's # Obamacare sabotage, and let's find bipartisan solutions.";;@;#;"888133627430789120";https://twitter.com/prumancik/status/888133627430789120;1
orion_kp;2017-07-20 10:43;1;0;"Cuz @ SenJohnMcCain isnt on # obamacare he can choose frm many treatment options bt the rest of our elderly hav # deathpanels who choose 4 them";;@;# #;"888046616367685632";https://twitter.com/orion_kp/status/888046616367685632;-1
WayneMPLS;2017-07-23 10:09;0;0;"Trump administration scraps Obamacare signup assistance in 18 cities http://cnb.cx/2vGfY6F";;;;"889125286083796992";https://twitter.com/WayneMPLS/status/889125286083796992;-1
hocsoc1946;2017-07-22 11:55;0;0;"@ realDonaldTrump if the demtards, MSM & supposedly majority of Obamacare then keep in place, as it is, & let them suffer consequences!! https://twitter.com/christiec733/status/888659651344179202 …";;@;;"888789681328074752";https://twitter.com/hocsoc1946/status/888789681328074752;-1
leisureal;2017-07-22 18:50;0;0;"Hey @ SenCapito, you voted 2 repeal ObamaCare in 2015. Not supporting the SAME BILL now is FRAUD. Keep your promise. # RepealObamaCare";;@;#;"888893927897661440";https://twitter.com/leisureal/status/888893927897661440;-1
towl35126;2017-07-24 19:01;0;0;"Democrats will kill Obamacare - watch the vote.";;;;"889621529801175040";https://twitter.com/towl35126/status/889621529801175040;-1
burzerker;2017-07-19 21:19;0;0;"How long until the left tries to use this for their opposition to changes in Obamacare";;;;"887844504086208512";https://twitter.com/burzerker/status/887844504086208512;-1
daschmidt883;2017-07-22 10:12;0;1;"Basically a street thug with money and no morals. GOP plan is Cruel. But at least they get to keep their OBAMACARE & we get to pay for it.";;;;"888763760168620033";https://twitter.com/daschmidt883/status/888763760168620033;1
__MaryEllen;2017-07-24 00:21;0;0;"Nuns - lots of em - THOUSANDS - urge senators to vote against Obamacare repeal https://apple.news/Ac822p24ARQKlQFTwjKNWWQ …";;;;"889339796568629248";https://twitter.com/__MaryEllen/status/889339796568629248;1
nytrunr90i;2017-07-24 17:40;0;1;"# OCareNightmare I know a number of ppl who were saved by ObamaCare. They could afford the co pay and insurance. It saved a lot of money.";;;#;"889601100919169024";https://twitter.com/nytrunr90i/status/889601100919169024;1
aura625;2017-07-24 19:11;0;0;"But that was okay when it was Obamacare bloated to more pages than anyone could have read in the time they had.";;;;"889624149857095680";https://twitter.com/aura625/status/889624149857095680;-1
healthywomenWI;2017-07-24 17:25;0;2;"Your constituents are depending on you, @ SenRonJohnson . Vote 'no' on # Obamacare repeal.";;@;#;"889597546276020225";https://twitter.com/healthywomenWI/status/889597546276020225;1
Java_penguin;2017-07-21 01:04;0;2;"MT @ DarleneHBrook: We Must Deliver on Our Promise to Repeal Obamacare & Lower Healthcare Costs pic.twitter.com/pApax4A7OQ # FullRepeal # PJNET";;@;# #;"888263298180816897";https://twitter.com/Java_penguin/status/888263298180816897;-1
honesteconomist;2017-07-21 01:10;1;1;"@ thehill The FACT that GOP can't get votes to repeal Obamacare PROVES they don't believe their own LIES about Obamacare";;@;;"888264898483847169";https://twitter.com/honesteconomist/status/888264898483847169;1
carol_miciano;2017-07-23 09:32;0;1;""Small Business Lobbyists Plot Their Next Moves On Obamacare" http://ift.tt/2vyu4HV # Forbes # entrepreneur";;;# #;"889115912758079488";https://twitter.com/carol_miciano/status/889115912758079488;0
rschles;2017-07-24 19:38;1;0;"Pelosi was sposed to have said you had to vote on Obamacare to find out what was in it; McConnell turning that into actual tactic. https://twitter.com/ddiamond/status/889629819771768832 …";;;;"889630893706444800";https://twitter.com/rschles/status/889630893706444800;-1
Auraosorio33;2017-07-22 09:02;4;3;""No, Mr. Trump, Obamacare is not failing; you are" # MAGA # MadeInAmericaWeek https://nyti.ms/2tvje8i";;;# #;"888746045475364864";https://twitter.com/Auraosorio33/status/888746045475364864;1
JasonShankel;2017-07-24 11:04;0;0;"The Repeal and Replace plan is a disaster. We'll let it fail and then you'll be forced to negotiate on repairing Obamacare. Reps will help!";;;;"889501454259453952";https://twitter.com/JasonShankel/status/889501454259453952;1
politicalital;2017-07-21 04:51;0;1;"Have you heard ‘Obama Care Part Repeal 2 And Update’ by User 759449119 on # SoundCloud? # np https://soundcloud.com/user-759449119/obama-care-part-repeal-2-and-update?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter …";;;# #;"888320522324496384";https://twitter.com/politicalital/status/888320522324496384;-1
luketeague3;2017-07-24 10:52;0;0;"What more can you do beside tweeting? They should repeal and replace you instead of the Obama care. # FakePresident";;;#;"889498582696550402";https://twitter.com/luketeague3/status/889498582696550402;1
EmbarrassedLib;2017-07-20 11:11;0;0;"And have you chosen to ignore that senators etc. are exempted from # Obamacare?";;;#;"888053651037671424";https://twitter.com/EmbarrassedLib/status/888053651037671424;-1
Rover323233;2017-07-20 02:01;0;0;"At least the libs are finely admitting Obamacare is another failed liberal policy";;;;"887915388993798144";https://twitter.com/Rover323233/status/887915388993798144;-1
TheNelsonian94;2017-07-21 21:35;0;0;"Anti - Obamacare editorial writer dead. Interesting.... Wall Street Journal Editorial Writer Is Found Dead https://nyti.ms/2txRgIY";;;;"888573265039552513";https://twitter.com/TheNelsonian94/status/888573265039552513;0
Mikemundojr;2017-07-20 13:08;0;0;"Cancer is the worst # JohnMcCain wish him all the best. Wonder if he had # Obamacare how he would feel about reform!";;;# #;"888083085652365312";https://twitter.com/Mikemundojr/status/888083085652365312;-1
realBKW;2017-07-19 18:43;0;0;"Ha ha. NO! "Let's not and say we did!" How about just scribble over Obamacare on the cover with a gold Sharpie and write Trumpcare above it";;;;"887805220943802368";https://twitter.com/realBKW/status/887805220943802368;1
good_assurance;2017-07-20 08:05;0;0;"Obamacare Uncertainty Leaves Insurers in Limbo https://wp.me/p81wNm-ewo # insurance";;;#;"888006946405724160";https://twitter.com/good_assurance/status/888006946405724160;-1
sharkmarketing;2017-07-23 01:01;0;0;"year ago Ryan didn't want to be near Trump at all, now look at him kissing his ass, what a hypocrite,spent 7 yrs saying Obamacare is bad";;;;"888987450407702529";https://twitter.com/sharkmarketing/status/888987450407702529;-1
wgroth2pol;2017-07-20 10:20;0;0;"From The Local Party: SCCDP: RT samstein: NEW: Trump administration used Obamacare promotional money to run a majo… http://www.thedailybeast.com/team-trump-used-obamacare-money-to-run-ads-against-it …";;;;"888040867319214081";https://twitter.com/wgroth2pol/status/888040867319214081
wdunlap;2017-07-24 00:52;2;3;"I didn't realize how bad ObamaCare failed DOUBLED American's healthcare rates $5000/yr more for average family & nearly eliminated choice! pic.twitter.com/6e97tG1km4";;;;"889347582325125120";https://twitter.com/wdunlap/status/889347582325125120
dgorman52;2017-07-20 20:04;2;4;"They did, that's why people lost their healthcare and companies pulled out of Obamacare! Crazy Pelosi lies!";;;;"888187791632474114";https://twitter.com/dgorman52/status/888187791632474114
vmpcott;2017-07-24 18:03;1;1;"MT @ jstines3: There is absolutely NO EXCUSE now! We demand # FullRepeal of Obamacare! # NoObamacareLite pic.twitter.com/KBwwxWIPGl # PJNET";;@;# # #;"889606870960418816";https://twitter.com/vmpcott/status/889606870960418816
TerryJMcMurray;2017-07-23 20:15;1;0;"realDonaldTrump: If Republicans don't Repeal and Replace the disastrous ObamaCare, the repercussions will be far greater than any of them u…";;;;"889277937966567425";https://twitter.com/TerryJMcMurray/status/889277937966567425
1stAirDel_USMCR;2017-07-23 06:30;0;0;"# Heritage: We Hear You: The Failure of Republicans to Repeal or Replace Obamacare http://ift.tt/2uN8th0 # TCOT";;;# #;"889070205279891456";https://twitter.com/1stAirDel_USMCR/status/889070205279891456
FMRNOC;2017-07-20 11:15;0;0;"Rep. Tom Garrett Announces Intent to File Discharge Petition on Obamacare Repeal - Breitbart http://bit.ly/2vEmZoF  via @ BreitbartNews";;@;;"888054651370819585";https://twitter.com/FMRNOC/status/888054651370819585
comesummer30;2017-07-21 20:43;0;1;"15% pay for the 85% that don't on Obamacare. Millennials didn't sign up like expected now GOP left holding the bag. Can't be fixed IMO pic.twitter.com/bJm20oWLyC";;;;"888559987437568000";https://twitter.com/comesummer30/status/888559987437568000
TMEGoals;2017-07-24 15:47;0;0;"Did they just cut De. Phil for this man to talk about how much he hates Obama care and complain how the democrats... http://fb.me/6kca34Qlu";;;;"889572689626750976";https://twitter.com/TMEGoals/status/889572689626750976
Gingerkelley77;2017-07-23 13:33;0;0;"Pulitzer Prize Winning Obama Critic FOUND DEAD After Bashing Obamacare https://youtu.be/3tY865C4Dyw  via @ YouTube";;@;;"889176636796665856";https://twitter.com/Gingerkelley77/status/889176636796665856
PatriotSteve_US;2017-07-20 10:47;1;0;"Rep. Tom Garrett Announces Intent to File Discharge Petition on Obamacare Repeal - Breitbart http://bit.ly/2vEmZoF  via @ BreitbartNews";;@;;"888047722581950464";https://twitter.com/PatriotSteve_US/status/888047722581950464
faranheit451;2017-07-20 12:26;0;0;"And the constant references by Reps to Obamacare having failed? Have your POV by all means but at least be balanced in expressing it.";;;;"888072552366690305";https://twitter.com/faranheit451/status/888072552366690305
rockonblaze;2017-07-20 17:38;0;0;"@ BuckSexton The GOP needs to do one thing immediately to prove their sincerity. Repeal Obamacare & let the free market take over healthcare!";;@;;"888151073948618753";https://twitter.com/rockonblaze/status/888151073948618753
jrbixby;2017-07-21 17:25;0;1;"How has Trump lied? He hasn't changed the failed Obamacare.....yet.";;;;"888510334520107008";https://twitter.com/jrbixby/status/888510334520107008
donjustino;2017-07-20 17:11;0;0;"Nursing home in pro-Trump Missouri town fears Obamacare repeal will force them to turn the elderly away | Raw Story http://www.rawstory.com/2017/07/nursing-home-in-pro-trump-missouri-town-fears-obamacare-repeal-will-force-them-to-turn-the-elderly-away/amp/ …";;;;"888144414400491520";https://twitter.com/donjustino/status/888144414400491520
DragonsDen1967;2017-07-19 21:27;0;0;"@ potus is failing those that elected him. Flip flop on position of Repeal and replace of Obamacare. Don't anyone see the change in Trump.";;@;;"887846279807737856";https://twitter.com/DragonsDen1967/status/887846279807737856
lleftlean;2017-07-20 12:10;0;0;"Pence you are on Obamacare as other congressional employees. 72% of premium is paid by the gov't. Why not let everybody have that plan?";;;;"888068483539386368";https://twitter.com/lleftlean/status/888068483539386368
Charles59385363;2017-07-22 10:57;1;2;". @ SenCoryGardner, your constituents want bipartisan solutions. Reject this sabotage of our health care–vote 'no' on # Obamacare repeal.";;@;#;"888774982532186112";https://twitter.com/Charles59385363/status/888774982532186112
BBAM7741;2017-07-22 17:26;0;0;"Don't take the MSM's BS, We The People are with President Trump. Congress needs to get off ass repeal Obamacare or get if for Themselves!!";;;;"888872978129313793";https://twitter.com/BBAM7741/status/888872978129313793
GayaTheFire;2017-07-24 19:19;0;0;"For realsies though, just stop already! # Obamacare https://twitter.com/npr/status/889612532935163904 …";;;#;"889626075940126722";https://twitter.com/GayaTheFire/status/889626075940126722
Thor1847;2017-07-20 10:03;3;7;"https://nyti.ms/2uuMN9U  Obamacare is largely working, and Republicans are now slamming into that reality.”";;;;"888036709493035009";https://twitter.com/Thor1847/status/888036709493035009
senatemajldr;2017-07-20 13:20;90;186;"Costs have been going & choice has been going for years, thanks to # Obamacare. These trends aren't new. Americans deserve better. pic.twitter.com/eYvDvsmMz3";;;#;"888086222941368324";https://twitter.com/senatemajldr/status/888086222941368324
neveredit27;2017-07-19 19:42;0;0;"Ok great.Smoke & mirrors all around. Not abt Obamacare. Not about republican or trumpcare. Fix health care. Forbid the pissing distractions";;;;"887820067085398016";https://twitter.com/neveredit27/status/887820067085398016
19kfish;2017-07-22 09:23;0;0;"Republicans obstructed their own bill and locked Democrats out of the process. Obamacare (with fixes) is more popular than you.";;;;"888751346031185920";https://twitter.com/19kfish/status/888751346031185920
xartteezy;2017-07-24 15:01;2;1;". @ SenCapito, your constituents want bipartisan solutions. Reject this sabotage of our health care–vote 'no' on # Obamacare repeal.";;@;#;"889561227453579267";https://twitter.com/xartteezy/status/889561227453579267
SamnRickisMom;2017-07-21 14:19;0;0;"THIS is the reason the # CBO estimates on the #of people insured under the # ACA is off. They didn't factor in Red State cruelty. # Obamacare";;;# #of # #;"888463569666297856";https://twitter.com/SamnRickisMom/status/888463569666297856
klkolz;2017-07-23 12:51;0;0;"“Obamacare increased access to physicals like the one that found McCain’s blood clot” by @ ZackFord https://thinkprogress.org/mccain-physicals-trumpcare-d244b88ea9f4 …";;@;;"889166069843324928";https://twitter.com/klkolz/status/889166069843324928
MerleSmithJr;2017-07-22 12:00;0;0;"Oh! Here's the latest! Joseph Rago, against obamacare!";;;;"888790837340938241";https://twitter.com/MerleSmithJr/status/888790837340938241
yarsftks;2017-07-23 14:19;0;0;"There's a difference between "letting" it fail and "making" it fail: # Obamacare # Trumpcare # TrumpDontCare http://www.cnbc.com/2017/07/20/trump-administration-scraps-obamacare-signup-assistance-in-18-cities.html …";;;# # #;"889188234831437825";https://twitter.com/yarsftks/status/889188234831437825
samfjacobs;2017-07-23 16:50;0;1;"Um. Wasn't ObamaCare the idea? I'm confused. https://twitter.com/realdonaldtrump/status/888736256145985536 …";;;;"889226220226924544";https://twitter.com/samfjacobs/status/889226220226924544
nscarlet360;2017-07-19 22:28;0;0;"So glad it's over! Let # Obamacare ring! .....right? It's over? Still w/ Obamacare?";;;#;"887861648601513984";https://twitter.com/nscarlet360/status/887861648601513984
KirbyStanley25;2017-07-19 19:09;0;0;"Repealing Obamacare alone would leave 32 million more uninsured: CBO http://ift.tt/2vkRh0h";;;;"887811638040174594";https://twitter.com/KirbyStanley25/status/887811638040174594
